Year,Seasons,Division,Make,Number.of.Engines,Engine.Type,Purpose.of.Flight,Weather.Condition,Broad.Phase.of.Flight,Injury.Severity
2005,Fall,FWST,Beech,1.0,1,Others,VMC,DESCENT,1
2005,Fall,SWST,Cessna,1.0,1,Instructional,VMC,APPROACH,0
2005,Fall,MEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,SWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
2005,Fall,SWST,Beech,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,SWST,Piper,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
2005,Fall,SEST,Beech,2.0,1,Others,VMC,APPROACH,1
2005,Fall,SEST,Piper,1.0,1,Instructional,VMC,DESCENT,0
2005,Fall,SWST,Piper,2.0,1,Personal,IMC,GO-AROUND,1
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,SWST,Piper,1.0,1,Personal,VMC,CLIMB,0
2005,Fall,PLNS,Cessna,1.0,1,Others,VMC,CRUISE,0
2005,Fall,MEST,Cessna,1.0,1,Others,VMC,TAKEOFF,1
2005,Fall,MEST,Cessna,1.0,1,Instructional,VMC,CRUISE,1
2005,Fall,SWST,Cessna,2.0,0,Personal,VMC,TAKEOFF,1
2005,Fall,PLNS,Hughes,1.0,1,Personal,VMC,APPROACH,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
2005,Fall,FWST,Cessna,1.0,1,Others,VMC,LANDING,1
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,SWST,Piper,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,GRLK,Piper,1.0,1,Personal,VMC,CLIMB,1
2005,Fall,NWED,Robinson,1.0,1,Others,VMC,MANEUVERING,1
2005,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,SEST,Robinson,1.0,1,Instructional,VMC,STANDING,1
2005,Fall,FWST,Cessna,1.0,1,Others,VMC,OTHERS,0
2005,Fall,MEST,Robinson,1.0,1,Instructional,VMC,MANEUVERING,1
2005,Fall,SEST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Fall,NWED,Beech,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,FWST,Cessna,1.0,1,Others,VMC,LANDING,0
2005,Fall,SWST,Piper,2.0,1,Instructional,VMC,LANDING,0
2005,Fall,GRLK,Cessna,1.0,1,Personal,VMC,APPROACH,0
2005,Fall,PLNS,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,RMTN,Piper,1.0,1,Personal,VMC,GO-AROUND,0
2005,Fall,PLNS,Bell,1.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Cessna,1.0,0,Others,VMC,MANEUVERING,1
2005,Fall,MEST,Cessna,2.0,1,Personal,VMC,CRUISE,1
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,SWST,Bell,1.0,0,Others,VMC,APPROACH,0
2005,Fall,RMTN,Cessna,2.0,1,Others,VMC,LANDING,0
2005,Fall,NWED,Cessna,1.0,1,Instructional,VMC,CRUISE,0
2005,Fall,MEST,Beech,1.0,1,Personal,VMC,LANDING,1
2005,Fall,MEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,MANEUVERING,0
2005,Fall,RMTN,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,SEST,Cessna,2.0,1,Personal,IMC,CRUISE,1
2005,Fall,SEST,Piper,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,FWST,Hughes,1.0,0,Personal,VMC,CRUISE,1
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,1
2005,Fall,GRLK,Cessna,1.0,1,Personal,VMC,APPROACH,0
2005,Fall,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,GRLK,Cessna,1.0,1,Instructional,VMC,GO-AROUND,1
2005,Fall,FWST,Boeing,1.0,1,Others,VMC,DESCENT,0
2005,Fall,FWST,Piper,1.0,1,Instructional,VMC,APPROACH,1
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,1
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,PLNS,Bell,1.0,1,Personal,VMC,APPROACH,1
2005,Fall,PLNS,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,SWST,Robinson,1.0,1,Personal,VMC,MANEUVERING,1
2005,Fall,GRLK,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
2005,Fall,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Beech,1.0,1,Personal,VMC,DESCENT,0
2005,Fall,FWST,Bell,1.0,1,Personal,VMC,LANDING,0
2005,Fall,PLNS,Piper,1.0,1,Instructional,VMC,TAKEOFF,0
2005,Fall,SEST,Beech,2.0,1,Personal,VMC,TAKEOFF,1
2005,Fall,GRLK,Beech,1.0,1,Personal,VMC,LANDING,0
2005,Fall,GRLK,Cessna,1.0,1,Personal,IMC,CRUISE,1
2005,Fall,PLNS,Cessna,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,FWST,Cessna,1.0,1,Others,VMC,LANDING,0
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Grumman,1.0,1,Others,IMC,CRUISE,1
2005,Fall,FWST,Beech,1.0,1,Personal,VMC,MANEUVERING,0
2005,Fall,SEST,Beech,1.0,1,Personal,IMC,APPROACH,1
2005,Fall,MEST,Mooney,1.0,1,Personal,IMC,APPROACH,1
2005,Fall,SWST,Piper,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,PLNS,Beech,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,TAXI,0
2005,Fall,RMTN,Beech,1.0,1,Personal,IMC,CRUISE,1
2005,Fall,SEST,Piper,1.0,1,Personal,VMC,GO-AROUND,1
2005,Fall,FWST,Beech,1.0,1,Personal,VMC,LANDING,0
2005,Fall,NWED,Beech,2.0,1,Personal,VMC,APPROACH,0
2005,Fall,SEST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SWST,Robinson,1.0,1,Instructional,VMC,DESCENT,1
2005,Fall,SEST,Cessna,1.0,1,Instructional,VMC,CRUISE,0
2005,Fall,FWST,Bell,1.0,0,Others,VMC,MANEUVERING,1
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,FWST,Beech,2.0,1,Others,VMC,LANDING,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
2005,Fall,SEST,Beech,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAXI,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,GO-AROUND,1
2005,Fall,RMTN,Bell,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,FWST,Cessna,2.0,0,Others,IMC,CRUISE,1
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,RMTN,Cessna,1.0,0,Personal,VMC,TAKEOFF,1
2005,Fall,FWST,Cessna,1.0,1,Others,VMC,MANEUVERING,1
2005,Fall,RMTN,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,GRLK,Cessna,2.0,0,Others,IMC,TAXI,0
2005,Fall,MEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Piper,1.0,1,Others,VMC,MANEUVERING,0
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,MANEUVERING,0
2005,Fall,GRLK,Robinson,1.0,1,Others,VMC,OTHERS,1
2005,Fall,MEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Bell,1.0,0,Instructional,VMC,LANDING,0
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,1
2005,Fall,MEST,Beech,1.0,1,Personal,VMC,LANDING,0
2005,Fall,RMTN,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,FWST,Robinson,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,SWST,Piper,1.0,0,Personal,VMC,DESCENT,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,FWST,Bell,1.0,0,Others,VMC,LANDING,0
2005,Fall,SWST,Robinson,1.0,1,Others,VMC,MANEUVERING,0
2005,Fall,MEST,Piper,1.0,1,Instructional,VMC,TAKEOFF,1
2005,Fall,FWST,Robinson,1.0,1,Others,IMC,CRUISE,1
2005,Fall,RMTN,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,PLNS,Piper,1.0,1,Personal,VMC,LANDING,1
2005,Fall,MEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Fall,SWST,Beech,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,GRLK,Piper,1.0,1,Personal,IMC,TAKEOFF,1
2005,Fall,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,DESCENT,0
2005,Fall,SWST,Piper,1.0,1,Personal,VMC,TAKEOFF,1
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Fall,PLNS,Beech,1.0,1,Others,VMC,CRUISE,0
2005,Fall,SEST,Piper,2.0,1,Personal,VMC,TAKEOFF,1
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,RMTN,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,FWST,Beech,2.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,DESCENT,1
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
2005,Fall,PLNS,Bell,1.0,0,Others,VMC,TAKEOFF,0
2005,Fall,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,1
2005,Fall,SEST,Bell,1.0,0,Others,VMC,TAKEOFF,1
2005,Fall,SEST,Grumman,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,SWST,Cessna,1.0,1,Others,VMC,MANEUVERING,0
2005,Fall,SWST,Cessna,1.0,1,Personal,IMC,TAKEOFF,1
2005,Fall,SEST,Grumman,1.0,0,Others,VMC,MANEUVERING,1
2005,Fall,RMTN,Cessna,1.0,1,Personal,VMC,APPROACH,0
2005,Fall,SEST,Cessna,1.0,1,Others,VMC,CRUISE,1
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,RMTN,Bell,1.0,1,Others,VMC,MANEUVERING,0
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Fall,NWED,Piper,1.0,0,Personal,VMC,CLIMB,0
2005,Fall,FWST,Bell,1.0,1,Personal,VMC,MANEUVERING,1
2005,Fall,FWST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,1
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Fall,NWED,Piper,1.0,1,Personal,VMC,TAKEOFF,1
2005,Fall,SEST,Bell,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,GRLK,Piper,1.0,1,Personal,VMC,APPROACH,1
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Piper,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,DESCENT,0
2005,Fall,RMTN,Robinson,1.0,1,Personal,VMC,DESCENT,0
2005,Fall,RMTN,Cessna,1.0,1,Personal,VMC,CLIMB,1
2005,Fall,PLNS,Piper,1.0,1,Personal,VMC,TAKEOFF,1
2005,Fall,GRLK,Cessna,2.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Robinson,1.0,1,Personal,VMC,MANEUVERING,0
2005,Fall,FWST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
2005,Fall,SEST,Bell,1.0,0,Others,VMC,MANEUVERING,1
2005,Fall,PLNS,Piper,2.0,1,Instructional,VMC,LANDING,0
2005,Fall,GRLK,Boeing,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,MEST,Piper,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,RMTN,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Bell,1.0,0,Others,VMC,MANEUVERING,1
2005,Fall,FWST,Beech,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,SEST,Cessna,1.0,1,Others,VMC,MANEUVERING,1
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Fall,GRLK,Robinson,1.0,1,Personal,VMC,LANDING,0
2005,Fall,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,1
2005,Fall,FWST,Cessna,1.0,1,Others,VMC,LANDING,0
2005,Fall,MEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
2005,Fall,SWST,Cessna,1.0,1,Personal,VMC,APPROACH,1
2005,Fall,MEST,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Fall,FWST,Bell,1.0,1,Others,VMC,CRUISE,0
2005,Fall,SEST,Bell,1.0,0,Others,VMC,MANEUVERING,1
2005,Fall,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,MANEUVERING,1
2005,Summer,SEST,Cessna,1.0,1,Instructional,VMC,TAKEOFF,0
2005,Summer,FWST,Bell,1.0,1,Personal,VMC,LANDING,0
2005,Summer,RMTN,Piper,1.0,1,Instructional,VMC,TAKEOFF,1
2005,Summer,SWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Summer,GRLK,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,GRLK,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Summer,PLNS,Air Tractor,1.0,0,Others,VMC,TAKEOFF,0
2005,Summer,SEST,Bell,1.0,1,Others,VMC,CRUISE,0
2005,Summer,FWST,Cessna,2.0,0,Personal,VMC,LANDING,0
2005,Summer,RMTN,Piper,1.0,1,Others,VMC,MANEUVERING,1
2005,Summer,FWST,Bell,1.0,1,Personal,VMC,LANDING,0
2005,Summer,RMTN,Robinson,1.0,1,Instructional,VMC,MANEUVERING,1
2005,Summer,NWED,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
2005,Summer,RMTN,Cessna,1.0,1,Personal,VMC,APPROACH,0
2005,Summer,MEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
2005,Summer,FWST,Beech,1.0,1,Personal,VMC,DESCENT,1
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Summer,RMTN,Robinson,1.0,1,Others,VMC,MANEUVERING,1
2005,Summer,GRLK,Cessna,2.0,1,Personal,VMC,LANDING,0
2005,Summer,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,SWST,Robinson,1.0,1,Personal,VMC,LANDING,0
2005,Summer,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,1
2005,Summer,FWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,MEST,Piper,1.0,1,Personal,VMC,LANDING,1
2005,Summer,SEST,Piper,1.0,1,Others,VMC,CRUISE,1
2005,Summer,MEST,Piper,1.0,1,Personal,VMC,APPROACH,0
2005,Summer,FWST,Beech,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,MEST,Cessna,2.0,1,Personal,VMC,LANDING,0
2005,Summer,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Summer,SEST,Piper,1.0,1,Others,VMC,MANEUVERING,1
2005,Summer,SEST,Bell,1.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,FWST,Piper,1.0,1,Others,VMC,MANEUVERING,0
2005,Summer,SWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,GRLK,Piper,1.0,1,Personal,VMC,APPROACH,1
2005,Summer,GRLK,Beech,1.0,1,Personal,VMC,GO-AROUND,0
2005,Summer,FWST,Piper,1.0,1,Others,VMC,LANDING,0
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,DESCENT,0
2005,Summer,SWST,Air Tractor,1.0,0,Others,VMC,TAKEOFF,0
2005,Summer,RMTN,Piper,1.0,1,Personal,VMC,CRUISE,1
2005,Summer,GRLK,Piper,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,MEST,Piper,2.0,1,Instructional,VMC,CLIMB,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,APPROACH,1
2005,Summer,RMTN,Cessna,1.0,1,Instructional,VMC,CLIMB,0
2005,Summer,RMTN,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Summer,SEST,Beech,1.0,1,Others,VMC,CRUISE,1
2005,Summer,SEST,Cessna,1.0,1,Personal,VMC,CRUISE,1
2005,Summer,RMTN,Hughes,1.0,0,Personal,VMC,MANEUVERING,0
2005,Summer,SEST,Bell,1.0,1,Others,VMC,MANEUVERING,0
2005,Summer,SEST,Grumman,1.0,1,Others,VMC,TAKEOFF,0
2005,Summer,SEST,Cessna,2.0,1,Personal,VMC,MANEUVERING,1
2005,Summer,SEST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Summer,GRLK,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Summer,SEST,Cessna,2.0,1,Personal,VMC,CRUISE,0
2005,Summer,RMTN,Piper,1.0,1,Personal,VMC,CLIMB,1
2005,Summer,MEST,Piper,1.0,1,Personal,VMC,APPROACH,1
2005,Summer,SEST,Cessna,1.0,1,Others,VMC,MANEUVERING,1
2005,Summer,RMTN,Cessna,2.0,0,Personal,IMC,APPROACH,1
2005,Summer,GRLK,Robinson,1.0,1,Others,VMC,LANDING,1
2005,Summer,FWST,Piper,1.0,1,Others,VMC,LANDING,0
2005,Summer,RMTN,Cessna,1.0,1,Personal,VMC,MANEUVERING,1
2005,Summer,MEST,Cessna,1.0,1,Personal,VMC,CRUISE,1
2005,Summer,PLNS,Grumman,1.0,1,Others,VMC,TAKEOFF,0
2005,Summer,FWST,Hughes,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,SEST,Robinson,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,GRLK,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,MEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,GRLK,Piper,1.0,1,Instructional,VMC,TAKEOFF,1
2005,Summer,GRLK,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Summer,SEST,Grumman,1.0,1,Others,VMC,MANEUVERING,0
2005,Summer,PLNS,Grumman,1.0,1,Others,VMC,MANEUVERING,1
2005,Summer,PLNS,Cessna,1.0,1,Personal,VMC,APPROACH,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,LANDING,1
2005,Summer,FWST,Hughes,1.0,0,Instructional,VMC,LANDING,0
2005,Summer,RMTN,Cessna,1.0,1,Personal,IMC,CLIMB,1
2005,Summer,PLNS,Cessna,1.0,1,Personal,VMC,CLIMB,1
2005,Summer,SEST,Beech,1.0,1,Personal,IMC,CRUISE,1
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,LANDING,1
2005,Summer,SEST,Cessna,1.0,1,Personal,VMC,DESCENT,0
2005,Summer,SWST,Mooney,1.0,1,Personal,VMC,APPROACH,0
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,MEST,Grumman,1.0,1,Others,VMC,CLIMB,0
2005,Summer,MEST,Cessna,1.0,1,Others,VMC,TAKEOFF,0
2005,Summer,MEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Summer,SWST,Hughes,1.0,0,Others,VMC,MANEUVERING,1
2005,Summer,RMTN,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,GRLK,Grumman,1.0,1,Others,VMC,CRUISE,1
2005,Summer,PLNS,Grumman,1.0,1,Others,VMC,TAKEOFF,1
2005,Summer,SEST,Beech,1.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,SEST,Beech,1.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Summer,NWED,Cessna,1.0,1,Personal,VMC,LANDING,1
2005,Summer,GRLK,Cessna,2.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,FWST,Piper,1.0,1,Instructional,VMC,GO-AROUND,0
2005,Summer,FWST,Beech,1.0,1,Personal,VMC,CLIMB,1
2005,Summer,FWST,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
2005,Summer,RMTN,Cessna,1.0,1,Personal,VMC,GO-AROUND,0
2005,Summer,FWST,Cessna,1.0,1,Instructional,VMC,TAXI,0
2005,Summer,PLNS,Grumman,1.0,1,Others,VMC,MANEUVERING,1
2005,Summer,RMTN,Grumman,1.0,1,Others,VMC,LANDING,0
2005,Summer,FWST,Beech,1.0,1,Instructional,VMC,APPROACH,1
2005,Summer,SEST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Summer,MEST,Grumman,1.0,0,Others,VMC,MANEUVERING,0
2005,Summer,SWST,Beech,2.0,1,Others,VMC,LANDING,0
2005,Summer,FWST,Piper,1.0,1,Others,IMC,CLIMB,1
2005,Summer,FWST,Beech,1.0,1,Personal,VMC,GO-AROUND,0
2005,Summer,PLNS,Piper,1.0,1,Personal,VMC,LANDING,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,APPROACH,0
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,CLIMB,1
2005,Summer,SEST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,TAXI,0
2005,Summer,SEST,Cessna,1.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,SEST,Mooney,1.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,SWST,Robinson,1.0,1,Instructional,VMC,MANEUVERING,0
2005,Summer,RMTN,Bell,1.0,1,Personal,VMC,CLIMB,1
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,CRUISE,1
2005,Summer,FWST,Beech,1.0,1,Personal,VMC,LANDING,1
2005,Summer,RMTN,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,SEST,Cessna,1.0,1,Personal,VMC,APPROACH,1
2005,Summer,FWST,Mooney,1.0,1,Personal,VMC,APPROACH,0
2005,Summer,FWST,Grumman,1.0,1,Instructional,VMC,LANDING,1
2005,Summer,RMTN,Cessna,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,MEST,Cessna,1.0,1,Instructional,VMC,GO-AROUND,0
2005,Summer,SWST,Cessna,1.0,1,Personal,VMC,CRUISE,0
2005,Summer,GRLK,Piper,1.0,1,Instructional,VMC,CLIMB,0
2005,Summer,NWED,Grumman,1.0,1,Personal,VMC,LANDING,0
2005,Summer,MEST,Piper,1.0,1,Personal,VMC,APPROACH,1
2005,Summer,GRLK,Bell,1.0,0,Others,VMC,MANEUVERING,1
2005,Summer,PLNS,Cessna,1.0,1,Others,VMC,LANDING,0
2005,Summer,FWST,Bell,1.0,1,Personal,VMC,LANDING,1
2005,Summer,FWST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,SEST,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,SWST,Cessna,2.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,RMTN,Beech,1.0,1,Personal,VMC,TAKEOFF,1
2005,Summer,SEST,Beech,1.0,1,Personal,VMC,DESCENT,1
2005,Summer,SEST,Piper,1.0,1,Instructional,VMC,GO-AROUND,0
2005,Summer,NWED,Robinson,1.0,1,Instructional,VMC,MANEUVERING,0
2005,Summer,SEST,Air Tractor,1.0,0,Others,VMC,TAKEOFF,0
2005,Summer,RMTN,Hughes,1.0,1,Others,VMC,APPROACH,1
2005,Summer,FWST,Bell,1.0,1,Others,VMC,MANEUVERING,1
2005,Summer,SEST,Grumman,1.0,1,Others,VMC,MANEUVERING,1
2005,Summer,RMTN,Piper,1.0,1,Personal,VMC,TAKEOFF,0
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Summer,FWST,Cessna,1.0,1,Instructional,VMC,LANDING,0
2005,Summer,NWED,Cessna,1.0,1,Personal,VMC,LANDING,0
2005,Summer,MEST,Piper,1.0,1,Personal,VMC,CRUISE,1
2005,Summer,SWST,Mooney,1.0,1,Personal,VMC,MANEUVERING,1
2005,Summer,GRLK,Cessna,1.0,1,Instructional,VMC,MANEUVERING,1
2005,Summer,FWST,Cessna,1.0,1,Personal,VMC,LANDING,0
